@relation pizzarequests

@attribute PostEdited {0,1}
@attribute NumberOfUpVotes numeric
@attribute NumberofDownVotes numeric
@attribute CommentsOnRequest numeric
@attribute CommentsOnRetrieval numeric
@attribute WordScore numeric
@attribute TitleScore numeric
@attribute class {0,1}

@data
"0","2.0","1.0","185.0","386.0","10285","124","0"
"0","2.0","1.0","5.0","5.0","9752","1593","0"
"0","2.0","1.0","116.0","347.0","11116","587","0"
"0","1.0","0.0","122.0","197.0","16223","1583","0"
"0","4.0","2.0","390.0","403.0","8982","1631","0"
"0","3.0","2.0","3.0","7.0","4332","727","0"
"0","15.0","1.0","0.0","0.0","44977","132","0"
"0","1.0","1.0","0.0","0.0","11132","1405","0"
"0","5.0","2.0","0.0","1.0","23067","665","0"
"0","5.0","5.0","0.0","1.0","8126","1328","0"
"0","12.0","10.0","1.0","1.0","3940","1859","0"
"1","4.0","3.0","0.0","0.0","35193","216","0"
"0","8.0","11.0","0.0","3.0","7113","1262","0"
"0","3.0","5.0","338.0","370.0","6436","481","0"
"0","3.0","4.0","64.0","111.0","15891","358","0"
"0","2.0","7.0","50.0","52.0","35064","145","0"
"0","4.0","1.0","962.0","999.0","34","686","0"
"0","2.0","1.0","0.0","1.0","26406","1481","0"
"0","11.0","7.0","199.0","214.0","9591","903","0"
"0","3.0","2.0","3.0","4.0","8391","395","0"
"0","3.0","2.0","92.0","150.0","14045","765","0"
"0","6.0","1.0","0.0","0.0","17915","1369","0"
"0","2.0","1.0","0.0","1000.0","55940","677","0"
"0","4.0","0.0","19.0","22.0","6909","195","0"
"0","3.0","2.0","183.0","188.0","6195","1283","0"
"0","8.0","1.0","193.0","288.0","6656","1179","0"
"0","1.0","0.0","37.0","51.0","30383","2026","0"
"0","8.0","9.0","0.0","1.0","41417","110","0"
"0","4.0","2.0","529.0","739.0","19716","1328","0"
"0","4.0","1.0","0.0","0.0","15358","696","0"
"0","3.0","1.0","0.0","14.0","15983","437","0"
"0","11.0","3.0","61.0","863.0","22257","196","0"
"0","3.0","2.0","0.0","997.0","9026","1216","0"
"0","13.0","5.0","2.0","8.0","5374","632","0"
"0","4.0","1.0","38.0","67.0","19779","259","0"
"0","6.0","2.0","6.0","59.0","20193","1654","0"
"0","2.0","1.0","0.0","1.0","15178","25","0"
"0","11.0","2.0","108.0","123.0","37756","1271","0"
"0","24.0","5.0","0.0","7.0","13140","646","0"
"0","6.0","1.0","89.0","892.0","18415","576","0"
"0","4.0","3.0","0.0","1000.0","19050","663","0"
"0","7.0","3.0","2.0","2.0","518","218","0"
"0","1.0","0.0","0.0","1.0","41173","420","0"
"0","4.0","2.0","0.0","0.0","4573","829","0"
"0","5.0","1.0","613.0","634.0","2322","0","0"
"0","14.0","6.0","24.0","24.0","19838","150","0"
"0","2.0","2.0","50.0","52.0","11832","783","0"
"0","1.0","0.0","427.0","1000.0","2018","1518","0"
"0","1.0","0.0","119.0","219.0","1073","690","0"
"0","6.0","1.0","7.0","10.0","9107","559","0"
"0","3.0","1.0","48.0","51.0","7295","726","0"
"0","2.0","2.0","134.0","191.0","2282","999","0"
"0","1.0","0.0","0.0","997.0","11213","585","0"
"0","2.0","1.0","134.0","875.0","17635","810","0"
"0","27.0","4.0","582.0","993.0","14844","379","0"
"0","2.0","1.0","68.0","314.0","3053","1121","0"
"0","5.0","3.0","0.0","0.0","16850","1143","0"
"0","6.0","0.0","68.0","73.0","11827","1100","0"
"0","4.0","2.0","502.0","528.0","17770","1383","0"
"0","1.0","0.0","26.0","71.0","20165","147","0"
"1","6.0","3.0","9.0","12.0","14292","148","0"
"0","5.0","2.0","165.0","345.0","7664","1240","0"
"0","6.0","6.0","106.0","112.0","19317","432","0"
"0","3.0","3.0","480.0","640.0","2715","952","0"
"0","1.0","0.0","2.0","211.0","11589","174","0"
"1","1.0","0.0","56.0","182.0","8071","1091","0"
"0","1.0","0.0","0.0","1.0","6670","0","0"
"0","4.0","3.0","65.0","209.0","16812","1071","0"
"0","7.0","3.0","8.0","16.0","1493","294","0"
"0","14.0","6.0","21.0","30.0","7205","298","0"
"0","3.0","1.0","219.0","985.0","7873","1196","0"
"0","8.0","6.0","0.0","1.0","18157","910","0"
"1","6.0","1.0","0.0","0.0","35405","662","0"
"0","4.0","1.0","179.0","217.0","7470","238","0"
"0","4.0","0.0","2.0","4.0","27942","185","0"
"0","4.0","2.0","0.0","0.0","16588","909","0"
"0","9.0","0.0","0.0","981.0","22867","429","0"
"0","5.0","2.0","146.0","201.0","9112","292","0"
"0","1.0","0.0","0.0","1000.0","6035","481","0"
"1","3.0","1.0","478.0","813.0","13250","189","0"
"0","1.0","2.0","1.0","5.0","37343","406","0"
"0","1.0","0.0","0.0","1000.0","8926","614","0"
"0","3.0","1.0","0.0","1.0","10938","1242","0"
"0","11.0","2.0","359.0","599.0","28998","152","0"
"0","4.0","3.0","405.0","437.0","8732","1054","0"
"0","26.0","7.0","961.0","999.0","10989","1480","0"
"0","6.0","0.0","13.0","80.0","9090","1597","0"
"0","6.0","2.0","0.0","0.0","28894","617","0"
"0","4.0","2.0","0.0","0.0","5818","218","0"
"0","1.0","2.0","0.0","5.0","24330","664","0"
"0","3.0","2.0","1.0","2.0","18482","425","0"
"0","3.0","1.0","449.0","632.0","9758","819","0"
"0","1.0","0.0","0.0","2.0","12801","219","0"
"0","1.0","0.0","0.0","0.0","6112","266","0"
"1","11.0","2.0","141.0","239.0","16648","1099","0"
"0","6.0","1.0","15.0","23.0","21159","1528","0"
"0","2.0","2.0","3.0","28.0","29338","608","0"
"0","5.0","4.0","1.0","1.0","16071","551","0"
"0","6.0","1.0","1.0","3.0","12229","26","0"
"0","4.0","0.0","3.0","3.0","16178","107","0"
"0","1.0","0.0","377.0","413.0","20167","31","0"
"0","1.0","1.0","0.0","991.0","18907","299","0"
"0","7.0","5.0","9.0","936.0","114","554","0"
"0","2.0","1.0","105.0","553.0","23469","497","0"
"0","5.0","2.0","0.0","1.0","27291","682","0"
"0","4.0","1.0","33.0","33.0","19737","189","0"
"0","12.0","8.0","0.0","0.0","18620","358","0"
"0","2.0","0.0","0.0","2.0","10544","1351","0"
"0","2.0","2.0","1.0","1.0","31044","3","0"
"0","5.0","7.0","0.0","0.0","8355","242","0"
"0","3.0","1.0","149.0","340.0","7066","726","0"
"0","1.0","0.0","1.0","1.0","3174","1387","0"
"0","9.0","3.0","13.0","163.0","19160","2273","0"
"0","6.0","4.0","337.0","998.0","18369","758","0"
"0","4.0","2.0","0.0","9.0","48916","1410","0"
"0","3.0","2.0","594.0","1000.0","23681","174","0"
"0","2.0","2.0","12.0","12.0","21413","1480","0"
"0","4.0","4.0","0.0","0.0","16308","570","0"
"0","9.0","3.0","0.0","11.0","27348","1497","0"
"0","8.0","0.0","10.0","133.0","25483","75","0"
"0","10.0","4.0","61.0","100.0","11488","1230","0"
"1","5.0","1.0","225.0","238.0","15945","906","0"
"0","1.0","0.0","283.0","563.0","5271","921","0"
"0","10.0","4.0","384.0","999.0","15342","239","0"
"0","2.0","1.0","69.0","69.0","222","881","0"
"0","4.0","3.0","0.0","0.0","16445","1351","0"
"0","2.0","2.0","0.0","999.0","10096","79","0"
"0","3.0","1.0","203.0","227.0","32631","817","0"
"0","7.0","3.0","13.0","15.0","17638","283","0"
"0","4.0","0.0","593.0","898.0","2304","1456","0"
"0","3.0","3.0","0.0","1000.0","8625","1723","0"
"0","4.0","1.0","7.0","89.0","12046","840","0"
"0","2.0","3.0","569.0","1000.0","5984","867","0"
"0","3.0","0.0","0.0","0.0","11740","1559","0"
"0","1.0","5.0","17.0","21.0","12723","792","0"
"0","3.0","3.0","4.0","10.0","3476","1064","0"
"0","6.0","6.0","140.0","178.0","18981","923","0"
"0","12.0","8.0","0.0","1.0","8703","293","0"
"0","3.0","2.0","331.0","331.0","7858","1842","0"
"1","4.0","1.0","0.0","1.0","11408","135","0"
"0","7.0","4.0","14.0","22.0","5858","88","0"
"0","1.0","0.0","2.0","14.0","19652","670","0"
"1","11.0","5.0","4.0","12.0","52705","1818","0"
"0","9.0","4.0","509.0","549.0","28675","1972","0"
"0","1.0","0.0","45.0","49.0","11141","2044","0"
"0","4.0","4.0","267.0","472.0","11571","1019","0"
"0","19.0","15.0","179.0","258.0","21093","938","0"
"0","4.0","4.0","7.0","7.0","1856","121","0"
"0","3.0","0.0","99.0","107.0","15624","982","0"
"0","18.0","5.0","315.0","402.0","15426","1607","0"
"0","1.0","0.0","109.0","305.0","14702","529","0"
"0","5.0","3.0","0.0","2.0","26585","525","0"
"0","3.0","0.0","46.0","63.0","7106","114","0"
"0","2.0","1.0","1.0","1.0","14893","1070","0"
"0","3.0","2.0","255.0","306.0","3346","558","0"
"0","3.0","1.0","0.0","0.0","14424","1530","0"
"0","4.0","4.0","0.0","0.0","10710","427","0"
"0","1.0","1.0","39.0","39.0","14870","158","0"
"0","2.0","1.0","0.0","4.0","8767","58","0"
"0","3.0","2.0","341.0","395.0","9602","823","0"
"0","8.0","1.0","130.0","162.0","13238","619","0"
"0","4.0","2.0","207.0","268.0","5946","958","0"
"1","3.0","2.0","0.0","1.0","38287","509","0"
"0","2.0","0.0","26.0","76.0","21550","721","0"
"0","2.0","0.0","0.0","1000.0","16967","1557","0"
"0","4.0","3.0","1.0","131.0","6005","9","0"
"1","9.0","3.0","0.0","3.0","26631","1495","0"
"1","7.0","2.0","155.0","253.0","19059","2043","0"
"0","6.0","4.0","0.0","328.0","4884","1373","0"
"1","23.0","6.0","0.0","1000.0","18466","456","0"
"0","2.0","1.0","267.0","479.0","19018","455","0"
"0","4.0","1.0","89.0","102.0","22910","407","0"
"0","3.0","3.0","0.0","3.0","26047","906","0"
"1","3.0","0.0","26.0","244.0","14714","26","0"
"0","2.0","2.0","41.0","42.0","14874","336","0"
"1","6.0","4.0","0.0","2.0","25136","1219","0"
"0","4.0","3.0","0.0","5.0","40467","75","0"
"0","3.0","2.0","61.0","131.0","16348","1708","0"
"0","2.0","0.0","695.0","1000.0","11537","1227","0"
"1","2.0","2.0","0.0","230.0","29594","698","0"
"0","37.0","6.0","0.0","5.0","18670","704","0"
"0","1.0","1.0","0.0","1.0","28846","256","0"
"0","2.0","2.0","24.0","28.0","24828","492","0"
"0","2.0","0.0","0.0","0.0","4211","751","0"
"0","6.0","2.0","565.0","922.0","32159","1032","0"
"0","2.0","1.0","0.0","3.0","13261","154","0"
"0","3.0","3.0","13.0","15.0","15124","33","0"
"0","3.0","1.0","29.0","29.0","6324","295","0"
"0","3.0","1.0","188.0","222.0","16586","862","0"
"0","45.0","7.0","0.0","1000.0","8878","927","0"
"0","2.0","0.0","49.0","50.0","24036","1352","0"
"0","3.0","3.0","80.0","210.0","4455","26","0"
"0","4.0","3.0","0.0","0.0","5182","2334","0"
"0","6.0","2.0","592.0","606.0","32159","912","0"
"0","4.0","4.0","60.0","195.0","25422","853","0"
"0","10.0","1.0","120.0","420.0","21957","1333","0"
"0","4.0","3.0","0.0","1000.0","32685","142","0"
"0","16.0","12.0","0.0","1.0","18505","504","0"
"0","2.0","1.0","462.0","481.0","16170","2419","0"
"0","4.0","2.0","278.0","1000.0","10396","1839","0"
"1","9.0","2.0","353.0","412.0","11055","459","0"
"0","17.0","5.0","292.0","379.0","16318","285","0"
"1","4.0","3.0","0.0","1000.0","21768","400","0"
"0","8.0","1.0","468.0","1000.0","5664","410","0"
"0","3.0","3.0","0.0","4.0","8970","0","0"
"0","11.0","3.0","0.0","2.0","11584","32","0"
"0","15.0","3.0","214.0","252.0","4603","409","0"
"0","30.0","12.0","101.0","188.0","7361","201","0"
"0","0.0","2.0","2.0","2.0","12090","536","0"
"0","3.0","2.0","0.0","4.0","12167","804","0"
"0","10.0","1.0","1.0","3.0","6793","114","0"
"0","8.0","3.0","0.0","1000.0","12332","689","0"
"0","10.0","3.0","91.0","804.0","21569","457","0"
"0","4.0","4.0","0.0","1.0","10700","388","0"
"0","8.0","4.0","7.0","18.0","27388","627","0"
"0","2.0","3.0","70.0","263.0","11743","2084","0"
"0","1.0","1.0","3.0","26.0","9715","541","0"
"0","4.0","4.0","0.0","0.0","16202","201","0"
"0","5.0","3.0","4.0","5.0","14313","889","0"
"0","7.0","1.0","107.0","341.0","11399","358","0"
"0","5.0","1.0","506.0","635.0","2696","934","0"
"0","9.0","6.0","88.0","98.0","19293","1136","0"
"0","2.0","0.0","157.0","228.0","7632","212","0"
"0","10.0","6.0","7.0","9.0","12566","637","0"
"0","12.0","5.0","11.0","966.0","10097","751","0"
"1","2.0","1.0","0.0","0.0","22207","903","0"
"1","4.0","1.0","79.0","98.0","10910","777","0"
"0","4.0","3.0","96.0","103.0","6035","83","0"
"0","3.0","2.0","718.0","778.0","5035","1000","0"
"0","29.0","5.0","260.0","318.0","21452","2242","0"
"0","3.0","2.0","307.0","902.0","1403","3323","0"
"0","10.0","2.0","292.0","316.0","30997","419","0"
"0","2.0","0.0","118.0","155.0","11834","926","0"
"0","37.0","9.0","0.0","2.0","36497","424","0"
"0","7.0","2.0","88.0","176.0","13199","1111","0"
"0","6.0","2.0","0.0","999.0","27127","86","0"
"0","4.0","2.0","0.0","0.0","21494","843","0"
"0","5.0","4.0","499.0","513.0","11714","1489","0"
"0","1.0","0.0","10.0","49.0","20416","785","0"
"0","7.0","2.0","813.0","827.0","16362","1375","0"
"0","1.0","3.0","10.0","36.0","2963","651","0"
"0","1.0","0.0","0.0","1.0","14656","745","0"
"0","5.0","1.0","714.0","981.0","6362","19","0"
"0","4.0","5.0","0.0","0.0","9912","905","0"
"0","1.0","0.0","48.0","50.0","5600","189","0"
"0","2.0","1.0","0.0","0.0","5861","22","0"
"0","3.0","1.0","173.0","691.0","9777","2199","0"
"0","8.0","7.0","0.0","2.0","42173","1957","0"
"0","2.0","2.0","329.0","338.0","9522","117","0"
"0","10.0","2.0","0.0","1000.0","8230","77","0"
"0","3.0","2.0","509.0","793.0","13098","83","0"
"0","2.0","0.0","113.0","159.0","3407","141","0"
"1","3.0","1.0","46.0","1000.0","38833","1012","0"
"0","1.0","0.0","36.0","103.0","8266","634","0"
"0","4.0","3.0","0.0","0.0","5072","42","0"
"0","5.0","4.0","25.0","143.0","16539","628","0"
"0","3.0","2.0","237.0","661.0","6017","159","0"
"0","3.0","2.0","223.0","224.0","17589","1432","0"
"1","4.0","1.0","0.0","995.0","16829","1191","0"
"0","3.0","0.0","0.0","0.0","18172","785","0"
"0","4.0","3.0","0.0","1.0","14867","177","0"
"0","4.0","2.0","463.0","553.0","20394","2218","0"
"1","2.0","2.0","564.0","994.0","52637","272","0"
"0","9.0","2.0","1.0","14.0","9","371","0"
"0","8.0","6.0","0.0","3.0","17586","627","0"
"0","5.0","2.0","0.0","0.0","5256","1020","0"
"0","5.0","4.0","0.0","0.0","7732","1019","0"
"0","6.0","4.0","0.0","0.0","12331","370","0"
"0","4.0","4.0","184.0","998.0","11981","1521","0"
"0","2.0","1.0","0.0","0.0","18271","1","0"
"0","8.0","4.0","9.0","309.0","2602","1703","0"
"0","4.0","3.0","255.0","421.0","5361","1323","0"
"1","18.0","6.0","0.0","2.0","37966","819","0"
"0","4.0","4.0","0.0","4.0","1362","282","0"
"0","3.0","2.0","0.0","3.0","24654","1285","0"
"0","14.0","4.0","0.0","0.0","9788","160","0"
"0","3.0","0.0","17.0","77.0","18703","1378","0"
"0","2.0","2.0","0.0","5.0","16074","69","0"
"0","9.0","3.0","7.0","58.0","6283","710","0"
"0","8.0","3.0","41.0","152.0","21673","905","0"
"0","80.0","23.0","0.0","28.0","29455","158","0"
"0","6.0","3.0","0.0","0.0","29682","336","0"
"0","14.0","9.0","42.0","223.0","24942","1379","0"
"0","9.0","4.0","26.0","41.0","2588","669","0"
"0","5.0","3.0","324.0","766.0","1602","1074","0"
"0","7.0","6.0","0.0","4.0","6121","6","0"
"0","6.0","5.0","0.0","0.0","25012","1616","0"
"0","2.0","1.0","127.0","664.0","10154","779","0"
"0","2.0","1.0","0.0","8.0","33929","704","0"
"0","1.0","1.0","21.0","28.0","20388","1779","0"
"0","4.0","3.0","0.0","1.0","1073","738","0"
"0","9.0","8.0","0.0","2.0","38280","739","0"
"0","1.0","0.0","22.0","27.0","12425","43","0"
"0","3.0","1.0","18.0","66.0","2208","559","0"
"0","14.0","3.0","736.0","1000.0","21346","867","0"
"0","3.0","2.0","26.0","31.0","6143","1507","0"
"0","5.0","3.0","95.0","999.0","17112","288","0"
"0","4.0","1.0","0.0","6.0","5334","150","0"
"0","5.0","2.0","237.0","318.0","11676","659","0"
"0","4.0","4.0","38.0","91.0","10942","1127","0"
"0","4.0","2.0","2.0","3.0","18407","653","0"
"0","3.0","4.0","0.0","0.0","6675","1351","0"
"0","2.0","0.0","12.0","13.0","8250","107","0"
"0","1.0","1.0","374.0","385.0","12306","705","0"
"0","2.0","1.0","0.0","0.0","3898","45","0"
"0","6.0","0.0","0.0","998.0","15668","295","0"
"0","3.0","0.0","66.0","387.0","8712","1","0"
"0","5.0","2.0","0.0","1.0","24530","487","0"
"0","4.0","2.0","0.0","0.0","37638","211","0"
"0","1.0","2.0","6.0","6.0","6722","34","0"
"0","1.0","0.0","66.0","123.0","12324","405","0"
"0","5.0","4.0","0.0","0.0","7294","299","0"
"0","2.0","0.0","49.0","156.0","6080","934","0"
"1","2.0","0.0","40.0","342.0","11768","641","0"
"0","2.0","1.0","59.0","67.0","1803","1264","0"
"0","9.0","5.0","0.0","0.0","7960","1431","0"
"0","3.0","1.0","141.0","142.0","26293","670","0"
"0","16.0","5.0","6.0","12.0","12170","758","0"
"0","4.0","3.0","36.0","43.0","1888","1180","0"
"0","3.0","1.0","0.0","2.0","21934","28","0"
"0","20.0","3.0","309.0","445.0","19266","1349","0"
"0","2.0","2.0","95.0","114.0","11706","757","0"
"0","2.0","2.0","345.0","1000.0","15466","949","0"
"0","4.0","2.0","96.0","108.0","5856","1598","0"
"0","8.0","7.0","0.0","1.0","31850","1188","0"
"0","6.0","5.0","8.0","8.0","15107","1330","0"
"0","1.0","1.0","211.0","212.0","26822","456","0"
"0","1.0","1.0","0.0","3.0","13308","52","0"
"0","2.0","1.0","0.0","0.0","7366","682","0"
"0","1.0","0.0","113.0","682.0","42298","426","0"
"0","3.0","1.0","85.0","467.0","16981","919","0"
"0","2.0","1.0","13.0","67.0","10149","1837","0"
"0","1.0","0.0","0.0","1.0","55298","45","0"
"0","4.0","4.0","129.0","129.0","15300","861","0"
"0","1.0","1.0","0.0","0.0","1583","1696","0"
"0","4.0","0.0","6.0","6.0","20659","816","0"
"0","10.0","3.0","27.0","31.0","17674","1648","0"
"0","11.0","3.0","10.0","17.0","1095","1124","0"
"0","7.0","1.0","33.0","279.0","19680","161","0"
"0","2.0","0.0","0.0","1000.0","15503","593","0"
"0","7.0","4.0","0.0","16.0","14431","32","0"
"0","3.0","1.0","262.0","620.0","10640","605","0"
"0","7.0","1.0","2.0","18.0","15715","1016","0"
"0","1.0","1.0","97.0","398.0","12554","731","0"
"0","3.0","1.0","15.0","63.0","6361","69","0"
"1","2.0","0.0","5.0","65.0","6012","1300","0"
"0","6.0","4.0","465.0","484.0","8292","700","0"
"0","1.0","1.0","0.0","1.0","20529","1252","0"
"0","4.0","1.0","0.0","966.0","5720","347","0"
"0","7.0","2.0","830.0","850.0","12202","1373","0"
"0","5.0","0.0","8.0","58.0","19865","915","0"
"0","2.0","1.0","140.0","160.0","4293","95","0"
"0","3.0","3.0","0.0","4.0","11482","457","0"
"0","2.0","1.0","2.0","18.0","3904","244","0"
"0","3.0","2.0","0.0","995.0","6784","190","0"
"0","4.0","3.0","49.0","62.0","531","529","0"
"0","1.0","0.0","0.0","0.0","17883","160","0"
"0","2.0","0.0","145.0","398.0","19756","1028","0"
"0","3.0","1.0","0.0","0.0","13010","1945","0"
"0","3.0","2.0","174.0","211.0","17321","818","0"
"0","3.0","1.0","100.0","269.0","14830","1040","0"
"0","3.0","2.0","0.0","156.0","5035","1290","0"
"0","3.0","1.0","71.0","624.0","31012","227","0"
"0","3.0","0.0","1.0","2.0","9621","1290","0"
"0","11.0","5.0","0.0","1.0","10973","852","0"
"0","7.0","3.0","0.0","0.0","24779","428","0"
"0","6.0","3.0","4.0","71.0","12390","967","0"
"0","3.0","2.0","24.0","40.0","15942","242","0"
"0","9.0","1.0","5.0","10.0","13793","346","0"
"1","7.0","1.0","15.0","181.0","18955","1053","0"
"0","18.0","10.0","0.0","5.0","7811","1799","0"
"0","2.0","1.0","0.0","1000.0","7338","225","0"
"0","11.0","4.0","122.0","149.0","1365","106","0"
"0","34.0","11.0","0.0","1.0","5190","1454","0"
"0","5.0","3.0","0.0","2.0","30917","757","0"
"1","4.0","1.0","0.0","3.0","6644","1297","0"
"0","4.0","0.0","40.0","143.0","16979","222","0"
"0","3.0","0.0","102.0","301.0","16122","1225","0"
"0","2.0","1.0","0.0","0.0","9907","5","0"
"0","5.0","4.0","0.0","7.0","19365","48","0"
"0","5.0","4.0","0.0","1.0","18723","102","0"
"0","2.0","1.0","0.0","0.0","11936","370","0"
"0","4.0","3.0","3.0","5.0","11997","1259","0"
"0","2.0","1.0","59.0","383.0","15411","686","0"
"0","1.0","0.0","41.0","61.0","8021","641","0"
"0","13.0","1.0","331.0","666.0","26488","531","0"
"0","3.0","1.0","0.0","0.0","1891","1245","0"
"0","7.0","1.0","0.0","2.0","39321","392","0"
"0","5.0","0.0","0.0","994.0","10739","72","0"
"1","76.0","19.0","46.0","60.0","4799","1130","0"
"0","1.0","1.0","41.0","92.0","19246","2998","0"
"0","1.0","1.0","12.0","172.0","9719","1086","0"
"0","12.0","0.0","0.0","14.0","18074","524","0"
"0","2.0","4.0","3.0","5.0","21991","1241","0"
"0","3.0","3.0","0.0","1.0","23251","722","0"
"0","4.0","3.0","117.0","128.0","8016","0","0"
"0","2.0","1.0","91.0","255.0","8038","650","0"
"0","3.0","1.0","46.0","119.0","9481","1318","0"
"0","3.0","1.0","57.0","235.0","7464","520","0"
"0","1.0","1.0","1.0","2.0","7675","1156","0"
"0","25.0","19.0","0.0","0.0","17023","502","0"
"0","9.0","2.0","1.0","4.0","11173","652","0"
"0","2.0","1.0","147.0","243.0","11646","454","0"
"0","3.0","2.0","0.0","0.0","11870","713","0"
"1","9.0","4.0","11.0","229.0","3095","279","0"
"0","5.0","1.0","1.0","1.0","11178","1418","0"
"0","2.0","1.0","22.0","32.0","16867","40","0"
"0","19.0","4.0","6.0","58.0","11393","1269","0"
"0","4.0","1.0","20.0","90.0","12564","588","0"
"0","4.0","3.0","10.0","89.0","32725","686","0"
"0","2.0","3.0","386.0","430.0","23748","142","0"
"0","13.0","6.0","550.0","959.0","10127","2349","0"
"0","2.0","1.0","57.0","120.0","23013","899","0"
"0","2.0","1.0","51.0","61.0","12153","688","0"
"0","4.0","1.0","27.0","62.0","17601","1483","0"
"0","3.0","3.0","34.0","84.0","3751","715","0"
"0","6.0","4.0","0.0","0.0","17860","11","0"
"0","2.0","3.0","217.0","435.0","43329","2469","0"
"0","2.0","2.0","3.0","9.0","8851","1074","0"
"0","15.0","2.0","0.0","1000.0","9270","1314","0"
"0","5.0","0.0","131.0","1000.0","14380","72","0"
"0","4.0","4.0","109.0","110.0","8878","297","0"
"0","7.0","5.0","94.0","117.0","26271","206","0"
"0","7.0","4.0","0.0","0.0","6729","870","0"
"0","4.0","2.0","0.0","999.0","27731","525","0"
"0","4.0","2.0","177.0","177.0","22511","296","0"
"0","8.0","8.0","0.0","5.0","27511","1714","0"
"0","6.0","0.0","8.0","9.0","12498","1409","0"
"0","4.0","2.0","0.0","1000.0","10920","0","0"
"0","3.0","3.0","668.0","706.0","18258","275","0"
"0","3.0","2.0","39.0","72.0","13293","1653","0"
"0","1.0","1.0","4.0","83.0","11435","2072","0"
"0","2.0","1.0","142.0","175.0","4305","471","0"
